subid,subage,trial,agent,discourseNovel,mutExNovel,pick,novelObject,correct,age_num,age,alignment,item
190701_4_com,2,3,Bunny,right,right,t16,t16,1,2.8134703196347033,0.7780821917808218,congruent,bread
190701_4_com,2,4,Tiger,left,right,t13,t13,1,2.8134703196347033,0.7780821917808218,incongruent,carrot
190701_4_com,2,5,Pig,right,right,papaya,t21,0,2.8134703196347033,0.7780821917808218,congruent,papaya
190701_4_com,2,6,Cat,left,right,t15,t15,1,2.8134703196347033,0.7780821917808218,incongruent,duck
190701_4_com,2,7,Elephant,right,left,t08,t08,1,2.8134703196347033,0.7780821917808218,incongruent,horseshoe
190701_4_com,2,8,Beaver,left,left,barrel,t04,0,2.8134703196347033,0.7780821917808218,congruent,barrel
190701_4_com,2,9,Monkey,right,left,t01,t01,1,2.8134703196347033,0.7780821917808218,incongruent,plug
190701_4_com,2,10,Mouse,left,left,t19,t19,1,2.8134703196347033,0.7780821917808218,congruent,apple
190701_4_com,2,11,Bear,left,right,t12,t12,1,2.8134703196347033,0.7780821917808218,incongruent,garlic
190701_4_com,2,12,Sheep,right,right,t03,t03,1,2.8134703196347033,0.7780821917808218,congruent,pawn
190701_5_com,3,1,Bunny,left,right,carrot,t11,0,3.6682648401826485,1.632876712328767,incongruent,carrot
190701_5_com,3,2,Bear,right,left,t03,t03,1,3.6682648401826485,1.632876712328767,incongruent,duck
190701_5_com,3,3,Mouse,left,left,eggplant,t19,0,3.6682648401826485,1.632876712328767,congruent,eggplant
190701_5_com,3,4,Monkey,left,left,pawn,t08,0,3.6682648401826485,1.632876712328767,congruent,pawn
190701_5_com,3,5,Elephant,right,right,t12,t12,1,3.6682648401826485,1.632876712328767,congruent,papaya
190701_5_com,3,6,Pig,right,left,horseshoe,t02,0,3.6682648401826485,1.632876712328767,incongruent,horseshoe
190701_5_com,3,7,Beaver,left,left,t16,t16,1,3.6682648401826485,1.632876712328767,congruent,barrel
190701_5_com,3,8,Tiger,right,right,apple,t15,0,3.6682648401826485,1.632876712328767,congruent,apple
190701_5_com,3,9,Dog,left,right,t01,t01,1,3.6682648401826485,1.632876712328767,incongruent,garlic
190701_5_com,3,10,Cat,right,right,t07,t07,1,3.6682648401826485,1.632876712328767,congruent,bread
190701_5_com,3,11,Sheep,left,right,t20,t20,1,3.6682648401826485,1.632876712328767,incongruent,plug
190701_5_com,3,12,Frog,right,left,kite,t21,0,3.6682648401826485,1.632876712328767,incongruent,kite
190701_6_com,4,1,Bear,right,right,t19,t19,1,4.473744292237443,2.4383561643835616,congruent,barrel
190701_6_com,4,2,Dog,left,left,t04,t04,1,4.473744292237443,2.4383561643835616,congruent,horseshoe
190701_6_com,4,3,Bunny,left,left,t07,t07,1,4.473744292237443,2.4383561643835616,congruent,kite
190701_6_com,4,4,Monkey,right,left,eggplant,t11,0,4.473744292237443,2.4383561643835616,incongruent,eggplant
190701_6_com,4,5,Frog,left,right,plug,t15,0,4.473744292237443,2.4383561643835616,incongruent,plug
190701_6_com,4,6,Sheep,right,left,t20,t20,1,4.473744292237443,2.4383561643835616,incongruent,carrot
190701_6_com,4,7,Cat,right,right,t08,t08,1,4.473744292237443,2.4383561643835616,congruent,pawn
190701_6_com,4,8,Mouse,left,left,t12,t12,1,4.473744292237443,2.4383561643835616,congruent,apple
190701_6_com,4,9,Beaver,right,right,t13,t13,1,4.473744292237443,2.4383561643835616,congruent,bread
190701_6_com,4,10,Pig,right,left,t16,t16,1,4.473744292237443,2.4383561643835616,incongruent,papaya
190701_6_com,4,11,Elephant,left,right,t03,t03,1,4.473744292237443,2.4383561643835616,incongruent,garlic
190701_6_com,4,12,Tiger,left,right,t09,t09,1,4.473744292237443,2.4383561643835616,incongruent,duck
190701_7_com,4,1,Mouse,left,left,t19,t19,1,4.394292237442922,2.358904109589041,congruent,apple
190701_7_com,4,2,Beaver,left,right,t21,t21,1,4.394292237442922,2.358904109589041,incongruent,barrel
190701_7_com,4,3,Elephant,left,right,plug,t12,0,4.394292237442922,2.358904109589041,incongruent,plug
190701_7_com,4,4,Sheep,right,left,t13,t13,1,4.394292237442922,2.358904109589041,incongruent,duck
190701_7_com,4,5,Cat,right,right,t07,t07,1,4.394292237442922,2.358904109589041,congruent,eggplant
190701_7_com,4,6,Bear,right,right,t15,t15,1,4.394292237442922,2.358904109589041,congruent,garlic
190701_7_com,4,7,Frog,left,right,t16,t16,1,4.394292237442922,2.358904109589041,incongruent,kite
190701_7_com,4,8,Bunny,left,left,horseshoe,t03,0,4.394292237442922,2.358904109589041,congruent,horseshoe
190701_7_com,4,9,Tiger,right,left,t02,t02,1,4.394292237442922,2.358904109589041,incongruent,papaya
190701_7_com,4,10,Monkey,right,left,t08,t08,1,4.394292237442922,2.358904109589041,incongruent,bread
190701_7_com,4,11,Pig,right,right,t11,t11,1,4.394292237442922,2.358904109589041,congruent,carrot
190701_7_com,4,12,Dog,left,left,t01,t01,1,4.394292237442922,2.358904109589041,congruent,pawn
190701_8_com,4,1,Pig,right,left,t21,t21,1,4.062785388127854,2.0273972602739727,incongruent,bread
190701_8_com,4,2,Dog,left,right,t01,t01,1,4.062785388127854,2.0273972602739727,incongruent,barrel
190701_8_com,4,3,Bunny,right,left,t02,t02,1,4.062785388127854,2.0273972602739727,incongruent,pawn
190701_8_com,4,4,Bear,left,left,t03,t03,1,4.062785388127854,2.0273972602739727,congruent,duck
190701_8_com,4,5,Elephant,right,right,t19,t19,1,4.062785388127854,2.0273972602739727,congruent,plug
190701_8_com,4,6,Monkey,left,left,t04,t04,1,4.062785388127854,2.0273972602739727,congruent,carrot
190701_8_com,4,7,Sheep,right,right,t14,t14,1,4.062785388127854,2.0273972602739727,congruent,apple
190701_8_com,4,8,Frog,right,left,eggplant,t12,0,4.062785388127854,2.0273972602739727,incongruent,eggplant
190701_8_com,4,9,Cat,left,right,t13,t13,1,4.062785388127854,2.0273972602739727,incongruent,kite
190701_8_com,4,10,Beaver,left,right,t15,t15,1,4.062785388127854,2.0273972602739727,incongruent,papaya
190701_8_com,4,11,Tiger,left,left,garlic,t09,0,4.062785388127854,2.0273972602739727,congruent,garlic
190701_8_com,4,12,Mouse,right,right,t16,t16,1,4.062785388127854,2.0273972602739727,congruent,horseshoe
190708_1_com,2,1,Monkey,right,left,t14,t14,1,2.399771689497717,0.36438356164383556,incongruent,apple
190708_1_com,2,2,Bunny,right,right,t16,t16,1,2.399771689497717,0.36438356164383556,congruent,duck
190708_1_com,2,3,Bear,right,left,barrel,t03,0,2.399771689497717,0.36438356164383556,incongruent,barrel
190708_1_com,2,4,Tiger,left,left,eggplant,t13,0,2.399771689497717,0.36438356164383556,congruent,eggplant
190708_1_com,2,5,Mouse,left,left,horseshoe,t08,0,2.399771689497717,0.36438356164383556,congruent,horseshoe
190708_1_com,2,6,Beaver,left,right,t09,t09,1,2.399771689497717,0.36438356164383556,incongruent,kite
190708_2_com,2,1,Bear,left,right,t12,t12,1,2.377853881278539,0.34246575342465757,incongruent,bread
190708_2_com,2,2,Beaver,right,left,pawn,t16,0,2.377853881278539,0.34246575342465757,incongruent,pawn
190708_2_com,2,3,Cat,left,left,horseshoe,t07,0,2.377853881278539,0.34246575342465757,congruent,horseshoe
190708_2_com,2,4,Frog,right,right,t11,t11,1,2.377853881278539,0.34246575342465757,congruent,carrot
190708_2_com,2,5,Tiger,left,right,t20,t20,1,2.377853881278539,0.34246575342465757,incongruent,kite
190708_2_com,2,6,Sheep,right,right,t15,t15,1,2.377853881278539,0.34246575342465757,congruent,plug
190708_3_com,4,1,Bunny,left,right,plug,t20,0,4.155936073059361,2.1205479452054794,incongruent,plug
190708_3_com,4,2,Frog,left,left,t14,t14,1,4.155936073059361,2.1205479452054794,congruent,eggplant
190708_3_com,4,3,Sheep,right,right,t11,t11,1,4.155936073059361,2.1205479452054794,congruent,barrel
190708_3_com,4,4,Bear,right,left,carrot,t15,0,4.155936073059361,2.1205479452054794,incongruent,carrot
190708_3_com,4,5,Beaver,left,left,t19,t19,1,4.155936073059361,2.1205479452054794,congruent,bread
190708_3_com,4,6,Elephant,right,left,duck,t13,0,4.155936073059361,2.1205479452054794,incongruent,duck
190708_3_com,4,7,Monkey,left,right,horseshoe,t12,0,4.155936073059361,2.1205479452054794,incongruent,horseshoe
190708_3_com,4,8,Mouse,right,right,t04,t04,1,4.155936073059361,2.1205479452054794,congruent,garlic
190708_3_com,4,9,Dog,right,left,papaya,t07,0,4.155936073059361,2.1205479452054794,incongruent,papaya
190708_3_com,4,10,Cat,right,right,t16,t16,1,4.155936073059361,2.1205479452054794,congruent,kite
190708_3_com,4,11,Pig,left,left,t09,t09,1,4.155936073059361,2.1205479452054794,congruent,apple
190708_3_com,4,12,Tiger,left,right,pawn,t21,0,4.155936073059361,2.1205479452054794,incongruent,pawn
190708_4_com,3,1,Beaver,right,left,carrot,t19,0,3.095662100456621,1.0602739726027397,incongruent,carrot
190708_4_com,3,2,Monkey,left,left,t21,t21,1,3.095662100456621,1.0602739726027397,congruent,duck
190708_4_com,3,3,Dog,right,right,horseshoe,t07,0,3.095662100456621,1.0602739726027397,congruent,horseshoe
190708_4_com,3,4,Mouse,left,right,kite,t04,0,3.095662100456621,1.0602739726027397,incongruent,kite
190708_4_com,3,5,Cat,left,left,t03,t03,1,3.095662100456621,1.0602739726027397,congruent,eggplant
190708_4_com,3,6,Elephant,right,left,t09,t09,1,3.095662100456621,1.0602739726027397,incongruent,apple
190708_4_com,3,7,Bear,right,right,t02,t02,1,3.095662100456621,1.0602739726027397,congruent,barrel
190708_4_com,3,8,Frog,left,left,t13,t13,1,3.095662100456621,1.0602739726027397,congruent,papaya
190708_4_com,3,9,Bunny,left,right,plug,t16,0,3.095662100456621,1.0602739726027397,incongruent,plug
190708_4_com,3,10,Sheep,right,right,t15,t15,1,3.095662100456621,1.0602739726027397,congruent,pawn
190708_4_com,3,11,Tiger,right,left,bread,t20,0,3.095662100456621,1.0602739726027397,incongruent,bread
190708_4_com,3,12,Pig,left,right,garlic,t08,0,3.095662100456621,1.0602739726027397,incongruent,garlic
190708_5_com,2,1,Bunny,right,left,garlic,t16,0,2.191552511415525,0.15616438356164375,incongruent,garlic
190708_5_com,2,2,Beaver,right,left,eggplant,t19,0,2.191552511415525,0.15616438356164375,incongruent,eggplant
190708_5_com,2,3,Bear,left,left,t14,t14,1,2.191552511415525,0.15616438356164375,congruent,horseshoe
190708_5_com,2,4,Mouse,left,right,t21,t21,1,2.191552511415525,0.15616438356164375,incongruent,carrot
190708_5_com,2,5,Pig,left,left,t09,t09,1,2.191552511415525,0.15616438356164375,congruent,papaya
190708_5_com,2,6,Frog,right,right,t13,t13,1,2.191552511415525,0.15616438356164375,congruent,bread
190708_6_com,3,1,Bear,left,left,t16,t16,1,3.9504566210045664,1.915068493150685,congruent,horseshoe
190708_6_com,3,2,Pig,right,left,t02,t02,1,3.9504566210045664,1.915068493150685,incongruent,papaya
190708_6_com,3,3,Cat,right,left,pawn,t13,0,3.9504566210045664,1.915068493150685,incongruent,pawn
190708_6_com,3,4,Tiger,right,right,t04,t04,1,3.9504566210045664,1.915068493150685,congruent,bread
190708_6_com,3,5,Elephant,left,left,t19,t19,1,3.9504566210045664,1.915068493150685,congruent,garlic
190708_6_com,3,6,Sheep,left,right,t15,t15,1,3.9504566210045664,1.915068493150685,incongruent,apple
190708_7_com,4,1,Bunny,right,right,t03,t03,1,4.191552511415525,2.1561643835616433,congruent,eggplant
190708_7_com,4,2,Tiger,left,right,garlic,t15,0,4.191552511415525,2.1561643835616433,incongruent,garlic
190708_7_com,4,3,Bear,right,left,t11,t11,1,4.191552511415525,2.1561643835616433,incongruent,kite
190708_7_com,4,4,Pig,right,left,t20,t20,1,4.191552511415525,2.1561643835616433,incongruent,plug
190708_7_com,4,5,Frog,left,left,t12,t12,1,4.191552511415525,2.1561643835616433,congruent,duck
190708_7_com,4,6,Cat,left,left,t08,t08,1,4.191552511415525,2.1561643835616433,congruent,apple
190708_7_com,4,7,Monkey,right,right,t13,t13,1,4.191552511415525,2.1561643835616433,congruent,papaya
190708_7_com,4,8,Dog,right,right,t04,t04,1,4.191552511415525,2.1561643835616433,congruent,horseshoe
190708_7_com,4,9,Elephant,right,left,barrel,t19,0,4.191552511415525,2.1561643835616433,incongruent,barrel
190708_7_com,4,10,Beaver,left,right,t16,t16,1,4.191552511415525,2.1561643835616433,incongruent,carrot
190708_7_com,4,11,Sheep,left,right,t07,t07,1,4.191552511415525,2.1561643835616433,incongruent,bread
190708_7_com,4,12,Mouse,left,left,t21,t21,1,4.191552511415525,2.1561643835616433,congruent,pawn
190708_8_com,3,1,Dog,right,right,t12,t12,1,3.117579908675799,1.0821917808219177,congruent,plug
190708_8_com,3,2,Monkey,right,left,bread,t19,0,3.117579908675799,1.0821917808219177,incongruent,bread
190708_8_com,3,3,Beaver,left,left,t03,t03,1,3.117579908675799,1.0821917808219177,congruent,duck
190708_8_com,3,4,Bunny,left,right,t04,t04,1,3.117579908675799,1.0821917808219177,incongruent,pawn
190708_8_com,3,5,Cat,left,right,horseshoe,t07,0,3.117579908675799,1.0821917808219177,incongruent,horseshoe
190708_8_com,3,6,Frog,right,right,carrot,t01,0,3.117579908675799,1.0821917808219177,congruent,carrot
190708_9_com,2,1,Beaver,left,right,t13,t13,1,2.380593607305936,0.3452054794520545,incongruent,pawn
190708_9_com,2,2,Monkey,left,left,papaya,t07,0,2.380593607305936,0.3452054794520545,congruent,papaya
190708_9_com,2,3,Cat,right,left,bread,t01,0,2.380593607305936,0.3452054794520545,incongruent,bread
190708_9_com,2,4,Bear,left,left,carrot,t09,0,2.380593607305936,0.3452054794520545,congruent,carrot
190708_9_com,2,5,Bunny,right,left,plug,t04,0,2.380593607305936,0.3452054794520545,incongruent,plug
190708_9_com,2,6,Sheep,right,right,t19,t19,1,2.380593607305936,0.3452054794520545,congruent,kite
190708_10_com,3,1,Dog,left,left,t07,t07,1,3.229908675799087,1.1945205479452055,congruent,bread
190708_10_com,3,2,Cat,right,left,plug,t09,0,3.229908675799087,1.1945205479452055,incongruent,plug
190708_10_com,3,3,Bunny,left,left,t20,t20,1,3.229908675799087,1.1945205479452055,congruent,eggplant
190708_10_com,3,4,Mouse,right,left,papaya,t13,0,3.229908675799087,1.1945205479452055,incongruent,papaya
190708_10_com,3,5,Tiger,left,right,duck,t16,0,3.229908675799087,1.1945205479452055,incongruent,duck
190708_10_com,3,6,Pig,right,right,t04,t04,1,3.229908675799087,1.1945205479452055,congruent,barrel
190708_10_com,3,7,Frog,left,right,kite,t03,0,3.229908675799087,1.1945205479452055,incongruent,kite
190708_10_com,3,8,Monkey,right,right,apple,t19,0,3.229908675799087,1.1945205479452055,congruent,apple
190708_10_com,3,9,Sheep,left,left,t08,t08,1,3.229908675799087,1.1945205479452055,congruent,horseshoe
190708_10_com,3,10,Elephant,left,right,pawn,t12,0,3.229908675799087,1.1945205479452055,incongruent,pawn
190708_10_com,3,11,Beaver,right,right,garlic,t21,0,3.229908675799087,1.1945205479452055,congruent,garlic
190708_10_com,3,12,Bear,right,left,t15,t15,1,3.229908675799087,1.1945205479452055,incongruent,carrot
190708_12_com,3,1,Beaver,right,right,t01,t01,1,3.9230593607305937,1.8876712328767122,congruent,horseshoe
190708_12_com,3,2,Bear,right,left,t16,t16,1,3.9230593607305937,1.8876712328767122,incongruent,duck
190708_12_com,3,3,Elephant,left,right,t09,t09,1,3.9230593607305937,1.8876712328767122,incongruent,pawn
190708_12_com,3,4,Frog,left,right,t19,t19,1,3.9230593607305937,1.8876712328767122,incongruent,eggplant
190708_12_com,3,5,Dog,right,right,t11,t11,1,3.9230593607305937,1.8876712328767122,congruent,bread
190708_12_com,3,6,Mouse,left,left,t02,t02,1,3.9230593607305937,1.8876712328767122,congruent,kite
190708_12_com,3,7,Pig,right,left,papaya,t15,0,3.9230593607305937,1.8876712328767122,incongruent,papaya
190708_12_com,3,8,Tiger,left,left,t12,t12,1,3.9230593607305937,1.8876712328767122,congruent,carrot
190708_12_com,3,9,Cat,right,right,t20,t20,1,3.9230593607305937,1.8876712328767122,congruent,barrel
190708_12_com,3,10,Bunny,left,left,t07,t07,1,3.9230593607305937,1.8876712328767122,congruent,apple
190708_12_com,3,11,Monkey,left,right,t08,t08,1,3.9230593607305937,1.8876712328767122,incongruent,plug
190708_12_com,3,12,Sheep,right,left,garlic,t04,0,3.9230593607305937,1.8876712328767122,incongruent,garlic
190708_13_com,2,1,Beaver,right,left,t03,t03,1,2.758675799086758,0.7232876712328764,incongruent,pawn
190708_13_com,2,2,Mouse,left,left,kite,t12,0,2.758675799086758,0.7232876712328764,congruent,kite
190708_13_com,2,3,Elephant,left,right,t07,t07,1,2.758675799086758,0.7232876712328764,incongruent,barrel
190708_13_com,2,4,Dog,right,right,t13,t13,1,2.758675799086758,0.7232876712328764,congruent,bread
190708_13_com,2,5,Frog,right,right,t02,t02,1,2.758675799086758,0.7232876712328764,congruent,carrot
190708_13_com,2,6,Pig,left,right,garlic,t08,0,2.758675799086758,0.7232876712328764,incongruent,garlic
190708_13_com,2,7,Monkey,left,right,t14,t14,1,2.758675799086758,0.7232876712328764,incongruent,papaya
190708_13_com,2,8,Bunny,right,right,t01,t01,1,2.758675799086758,0.7232876712328764,congruent,duck
190708_13_com,2,9,Bear,right,left,apple,t20,0,2.758675799086758,0.7232876712328764,incongruent,apple
190708_13_com,2,10,Tiger,left,left,t09,t09,1,2.758675799086758,0.7232876712328764,congruent,plug
190708_13_com,2,11,Sheep,left,left,t15,t15,1,2.758675799086758,0.7232876712328764,congruent,eggplant
190708_13_com,2,12,Cat,right,left,horseshoe,t21,0,2.758675799086758,0.7232876712328764,incongruent,horseshoe
190711_1_com,3,1,Mouse,left,left,t19,t19,1,3.5148401826484017,1.4794520547945202,congruent,apple
190711_1_com,3,2,Elephant,right,right,t15,t15,1,3.5148401826484017,1.4794520547945202,congruent,carrot
190711_1_com,3,3,Tiger,left,right,eggplant,t09,0,3.5148401826484017,1.4794520547945202,incongruent,eggplant
190711_1_com,3,4,Bunny,left,right,kite,t13,0,3.5148401826484017,1.4794520547945202,incongruent,kite
190711_1_com,3,5,Beaver,right,left,barrel,t04,0,3.5148401826484017,1.4794520547945202,incongruent,barrel
190711_1_com,3,6,Bear,right,right,t08,t08,1,3.5148401826484017,1.4794520547945202,congruent,plug
190711_1_com,3,7,Cat,left,right,t14,t14,1,3.5148401826484017,1.4794520547945202,incongruent,pawn
190711_1_com,3,8,Pig,left,left,t07,t07,1,3.5148401826484017,1.4794520547945202,congruent,duck
190711_1_com,3,9,Dog,right,left,t16,t16,1,3.5148401826484017,1.4794520547945202,incongruent,papaya
190711_1_com,3,10,Monkey,right,left,garlic,t20,0,3.5148401826484017,1.4794520547945202,incongruent,garlic
190711_1_com,3,11,Sheep,left,left,horseshoe,t21,0,3.5148401826484017,1.4794520547945202,congruent,horseshoe
190711_1_com,3,12,Frog,right,right,t03,t03,1,3.5148401826484017,1.4794520547945202,congruent,bread
190711_2_com,4,1,Dog,left,right,t09,t09,1,4.30662100456621,2.271232876712329,incongruent,duck
190711_2_com,4,2,Cat,right,right,t13,t13,1,4.30662100456621,2.271232876712329,congruent,garlic
190711_2_com,4,3,Sheep,left,left,t15,t15,1,4.30662100456621,2.271232876712329,congruent,horseshoe
190711_2_com,4,4,Frog,right,left,papaya,t11,0,4.30662100456621,2.271232876712329,incongruent,papaya
190711_2_com,4,5,Monkey,right,right,t07,t07,1,4.30662100456621,2.271232876712329,congruent,eggplant
190711_2_com,4,6,Bear,left,right,plug,t14,0,4.30662100456621,2.271232876712329,incongruent,plug
190711_2_com,4,7,Mouse,left,left,t12,t12,1,4.30662100456621,2.271232876712329,congruent,kite
190711_2_com,4,8,Elephant,left,right,pawn,t08,0,4.30662100456621,2.271232876712329,incongruent,pawn
190711_2_com,4,9,Tiger,right,left,t19,t19,1,4.30662100456621,2.271232876712329,incongruent,barrel
190711_2_com,4,10,Pig,left,left,t21,t21,1,4.30662100456621,2.271232876712329,congruent,carrot
190711_2_com,4,11,Beaver,right,left,t01,t01,1,4.30662100456621,2.271232876712329,incongruent,apple
190711_2_com,4,12,Bunny,right,right,t04,t04,1,4.30662100456621,2.271232876712329,congruent,bread
190711_3_com,3,1,Dog,right,right,t19,t19,1,3.30662100456621,1.2712328767123284,congruent,kite
190711_3_com,3,2,Pig,right,left,garlic,t02,0,3.30662100456621,1.2712328767123284,incongruent,garlic
190711_3_com,3,3,Monkey,left,right,eggplant,t15,0,3.30662100456621,1.2712328767123284,incongruent,eggplant
190711_3_com,3,4,Elephant,left,left,t09,t09,1,3.30662100456621,1.2712328767123284,congruent,barrel
190711_3_com,3,5,Mouse,right,right,t08,t08,1,3.30662100456621,1.2712328767123284,congruent,bread
190711_3_com,3,6,Tiger,left,right,t11,t11,1,3.30662100456621,1.2712328767123284,incongruent,carrot
190711_3_com,3,7,Frog,left,left,t13,t13,1,3.30662100456621,1.2712328767123284,congruent,horseshoe
190711_3_com,3,8,Beaver,right,left,pawn,t12,0,3.30662100456621,1.2712328767123284,incongruent,pawn
190711_3_com,3,9,Cat,right,right,t01,t01,1,3.30662100456621,1.2712328767123284,congruent,duck
190711_3_com,3,10,Bear,left,left,t03,t03,1,3.30662100456621,1.2712328767123284,congruent,apple
190711_3_com,3,11,Sheep,left,right,plug,t14,0,3.30662100456621,1.2712328767123284,incongruent,plug
190711_3_com,3,12,Bunny,right,left,papaya,t04,0,3.30662100456621,1.2712328767123284,incongruent,papaya
190711_4_com,2,1,Tiger,left,right,t19,t19,1,2.580593607305936,0.5452054794520547,incongruent,carrot
190711_4_com,2,2,Elephant,right,right,t04,t04,1,2.580593607305936,0.5452054794520547,congruent,eggplant
190711_4_com,2,3,Beaver,left,left,t08,t08,1,2.580593607305936,0.5452054794520547,congruent,garlic
190711_4_com,2,4,Sheep,left,left,t13,t13,1,2.580593607305936,0.5452054794520547,congruent,duck
190711_4_com,2,5,Bunny,right,left,plug,t07,0,2.580593607305936,0.5452054794520547,incongruent,plug
190711_4_com,2,6,Frog,right,left,kite,t01,0,2.580593607305936,0.5452054794520547,incongruent,kite
190711_4_com,2,7,Bear,right,right,t14,t14,1,2.580593607305936,0.5452054794520547,congruent,bread
190711_4_com,2,8,Mouse,left,left,papaya,t12,0,2.580593607305936,0.5452054794520547,congruent,papaya
190711_4_com,2,9,Cat,right,right,t02,t02,1,2.580593607305936,0.5452054794520547,congruent,horseshoe
190711_4_com,2,10,Pig,left,right,t20,t20,1,2.580593607305936,0.5452054794520547,incongruent,apple
190711_4_com,2,11,Dog,right,left,pawn,t11,0,2.580593607305936,0.5452054794520547,incongruent,pawn
190711_4_com,2,12,Monkey,left,right,t15,t15,1,2.580593607305936,0.5452054794520547,incongruent,barrel
190711_5_com,4,1,Monkey,left,right,t21,t21,1,4.188812785388128,2.153424657534247,incongruent,kite
190711_5_com,4,2,Beaver,right,left,t14,t14,1,4.188812785388128,2.153424657534247,incongruent,carrot
190711_5_com,4,3,Tiger,left,right,eggplant,t03,0,4.188812785388128,2.153424657534247,incongruent,eggplant
190711_5_com,4,4,Frog,right,right,t20,t20,1,4.188812785388128,2.153424657534247,congruent,barrel
190711_5_com,4,5,Sheep,left,left,t09,t09,1,4.188812785388128,2.153424657534247,congruent,bread
190711_5_com,4,6,Mouse,right,right,t07,t07,1,4.188812785388128,2.153424657534247,congruent,apple
190711_6_com,4,1,Tiger,right,right,t02,t02,1,4.465525114155251,2.4301369863013695,congruent,kite
190711_6_com,4,2,Mouse,left,right,t11,t11,1,4.465525114155251,2.4301369863013695,incongruent,papaya
190711_6_com,4,3,Dog,right,right,t07,t07,1,4.465525114155251,2.4301369863013695,congruent,carrot
190711_6_com,4,4,Sheep,left,right,t16,t16,1,4.465525114155251,2.4301369863013695,incongruent,eggplant
190711_6_com,4,5,Monkey,left,left,t20,t20,1,4.465525114155251,2.4301369863013695,congruent,duck
190711_6_com,4,6,Bunny,right,left,t03,t03,1,4.465525114155251,2.4301369863013695,incongruent,garlic
190711_7_com,4,1,Cat,right,left,t14,t14,1,4.128538812785388,2.0931506849315067,incongruent,eggplant
190711_7_com,4,2,Beaver,left,left,t07,t07,1,4.128538812785388,2.0931506849315067,congruent,pawn
190711_7_com,4,3,Tiger,left,right,t19,t19,1,4.128538812785388,2.0931506849315067,incongruent,apple
190711_7_com,4,4,Sheep,left,left,t11,t11,1,4.128538812785388,2.0931506849315067,congruent,horseshoe
190711_7_com,4,5,Monkey,right,left,t16,t16,1,4.128538812785388,2.0931506849315067,incongruent,papaya
190711_7_com,4,6,Pig,right,right,t20,t20,1,4.128538812785388,2.0931506849315067,congruent,barrel
190711_7_com,4,7,Frog,right,left,t04,t04,1,4.128538812785388,2.0931506849315067,incongruent,duck
190711_7_com,4,8,Mouse,left,left,plug,t15,0,4.128538812785388,2.0931506849315067,congruent,plug
190711_7_com,4,9,Elephant,right,right,t01,t01,1,4.128538812785388,2.0931506849315067,congruent,garlic
190711_7_com,4,10,Bunny,left,right,t13,t13,1,4.128538812785388,2.0931506849315067,incongruent,carrot
190711_7_com,4,11,Bear,left,right,t09,t09,1,4.128538812785388,2.0931506849315067,incongruent,bread
190711_7_com,4,12,Dog,right,right,t08,t08,1,4.128538812785388,2.0931506849315067,congruent,kite
190711_8_com,2,1,Cat,right,left,t12,t12,1,2.7531963470319636,0.7178082191780821,incongruent,pawn
190711_8_com,2,2,Tiger,right,right,t08,t08,1,2.7531963470319636,0.7178082191780821,congruent,plug
190711_8_com,2,3,Bunny,left,left,eggplant,t07,0,2.7531963470319636,0.7178082191780821,congruent,eggplant
190711_8_com,2,4,Beaver,right,left,t19,t19,1,2.7531963470319636,0.7178082191780821,incongruent,papaya
190711_8_com,2,5,Frog,left,left,t02,t02,1,2.7531963470319636,0.7178082191780821,congruent,bread
190711_8_com,2,6,Elephant,left,right,t20,t20,1,2.7531963470319636,0.7178082191780821,incongruent,carrot
190711_9_com,4,1,Dog,left,left,t04,t04,1,4.843607305936073,2.808219178082192,congruent,kite
190711_9_com,4,2,Mouse,left,right,t02,t02,1,4.843607305936073,2.808219178082192,incongruent,plug
190711_9_com,4,3,Beaver,right,right,t20,t20,1,4.843607305936073,2.808219178082192,congruent,duck
190711_9_com,4,4,Elephant,right,left,papaya,t19,0,4.843607305936073,2.808219178082192,incongruent,papaya
190711_9_com,4,5,Bear,right,left,t03,t03,1,4.843607305936073,2.808219178082192,incongruent,carrot
190711_9_com,4,6,Monkey,left,left,barrel,t13,0,4.843607305936073,2.808219178082192,congruent,barrel
190711_10_com,2,1,Bunny,right,right,t08,t08,1,2.698401826484018,0.6630136986301367,congruent,barrel
190711_10_com,2,2,Beaver,left,left,apple,t03,0,2.698401826484018,0.6630136986301367,congruent,apple
190711_10_com,2,3,Mouse,right,left,kite,t04,0,2.698401826484018,0.6630136986301367,incongruent,kite
190711_10_com,2,4,Cat,left,right,t14,t14,1,2.698401826484018,0.6630136986301367,incongruent,carrot
190711_10_com,2,5,Frog,right,right,pawn,t13,0,2.698401826484018,0.6630136986301367,congruent,pawn
190711_10_com,2,6,Pig,left,right,t20,t20,1,2.698401826484018,0.6630136986301367,incongruent,plug
190711_11_com,4,1,Sheep,left,left,t14,t14,1,4.090182648401827,2.0547945205479454,congruent,bread
190711_11_com,4,2,Bunny,left,left,t07,t07,1,4.090182648401827,2.0547945205479454,congruent,plug
190711_11_com,4,3,Cat,right,right,t16,t16,1,4.090182648401827,2.0547945205479454,congruent,apple
190711_11_com,4,4,Pig,right,left,t21,t21,1,4.090182648401827,2.0547945205479454,incongruent,carrot
190711_11_com,4,5,Elephant,right,left,garlic,t01,0,4.090182648401827,2.0547945205479454,incongruent,garlic
